Datum/Zeit, PM2.5,,GRIMM-392 Temp.,,GRIMM-392 Humidity,,GRIMM-392 Pressure,,GRIMM-392 W.Speed,,GRIMM-392 W.Direct,,GRIMM-392 GpsNorth,,GRIMM-392 GpsEast,,
01.08.2015 01:00,26.69,,25.51,,76.45,,"1,005.29",,0.09,,,,14.65,,121.05,,
01.08.2015 02:00,45.16,,24.70,,81.81,,"1,005.04",,0.24,,60.96,,14.65,,121.05,,
01.08.2015 03:00,64.47,,24.25,,84.87,,"1,004.29",,0.30,,37.89,,14.65,,121.05,,
01.08.2015 04:00,68.02,,23.90,,86.74,,"1,003.95",,0.12,,48.63,,14.65,,121.05,,
01.08.2015 05:00,72.34,,23.69,,87.43,,"1,004.24",,0.27,,52.72,,14.65,,121.05,,
01.08.2015 06:00,86.02,,23.74,,87.29,,"1,004.57",,0.38,,59.98,,14.65,,121.05,,
01.08.2015 07:00,62.84,,24.94,,82.24,,"1,005.07",,0.20,,38.85,,14.65,,121.05,,
01.08.2015 08:00,42.26,,27.36,,74.01,,"1,005.46",,0.42,,15.45,,14.65,,121.05,,
01.08.2015 09:00,35.17,,29.70,,66.85,,"1,005.68",,0.60,,334.60,,14.65,,121.05,,
01.08.2015 10:00,18.32,,30.89,,60.61,,"1,005.67",,0.71,,74.92,,14.65,,121.05,,
01.08.2015 11:00,13.42,,32.03,,56.20,,"1,005.47",,0.77,,140.54,,14.65,,121.05,,
01.08.2015 12:00,18.52,,32.32,,56.49,,"1,005.15",,0.60,,246.68,,14.65,,121.05,,
01.08.2015 13:00,20.12,,32.51,,58.85,,"1,004.72",,0.67,,179.04,,14.65,,121.05,,
01.08.2015 14:00,19.88,,31.97,,60.36,,"1,004.13",,0.63,,221.98,,14.65,,121.05,,
01.08.2015 15:00,21.50,,26.86,,88.01,,"1,004.12",,0.80,,172.32,,14.65,,121.05,,
01.08.2015 16:00,15.89,,23.98,,94.75,,"1,003.93",,0.67,,220.24,,14.65,,121.05,,
01.08.2015 17:00,26.60,,24.77,,94.23,,"1,003.63",,0.34,,161.28,,14.65,,121.05,,
01.08.2015 18:00,41.20,,25.39,,94.92,,"1,003.92",,0.24,,165.03,,14.65,,121.05,,
01.08.2015 19:00,42.66,,25.48,,94.39,,"1,004.28",,0.13,,43.20,,14.65,,121.05,,
01.08.2015 20:00,63.13,,25.54,,94.46,,"1,004.83",,0.14,,178.69,,14.65,,121.05,,
01.08.2015 21:00,82.54,,25.52,,95.17,,"1,004.97",,0.24,,62.34,,14.65,,121.05,,
01.08.2015 22:00,96.66,,25.87,,94.53,,"1,005.65",,0.14,,49.59,,14.65,,121.05,,
01.08.2015 23:00,97.83,,26.03,,94.14,,"1,006.17",,0.15,,45.65,,14.65,,121.05,,
02.08.2015 00:00,100.25,,25.94,,94.46,,"1,005.85",,0.19,,205.70,,14.65,,121.05,,
02.08.2015 01:00,100.35,,25.62,,95.48,,"1,005.34",,0.18,,58.90,,14.65,,121.05,,
02.08.2015 02:00,100.05,,25.42,,95.91,,"1,005.19",,0.16,,142.46,,14.65,,121.05,,
02.08.2015 03:00,69.89,,25.14,,95.30,,"1,004.74",,0.19,,41.13,,14.65,,121.05,,
02.08.2015 04:00,54.81,,24.92,,95.20,,"1,004.55",,0.09,,195.30,,14.65,,121.05,,
02.08.2015 05:00,29.06,,24.80,,95.52,,"1,004.75",,0.25,,171.12,,14.65,,121.05,,
02.08.2015 06:00,39.74,,24.72,,96.86,,"1,005.03",,0.14,,172.75,,14.65,,121.05,,
02.08.2015 07:00,32.22,,25.05,,94.24,,"1,005.16",,0.21,,181.49,,14.65,,121.05,,
02.08.2015 08:00,15.95,,26.74,,86.55,,"1,005.42",,0.50,,345.11,,14.65,,121.05,,
02.08.2015 09:00,18.77,,27.71,,81.78,,"1,005.98",,0.48,,326.38,,14.65,,121.05,,
02.08.2015 10:00,11.27,,28.27,,77.96,,"1,006.32",,0.68,,347.70,,14.65,,121.05,,
02.08.2015 11:00,10.05,,27.91,,79.24,,"1,006.65",,0.84,,172.87,,14.65,,121.05,,
02.08.2015 12:00,11.52,,28.49,,78.66,,"1,006.11",,0.93,,177.94,,14.65,,121.05,,
02.08.2015 13:00,6.29,,29.80,,71.96,,"1,005.13",,1.01,,340.77,,14.65,,121.05,,
02.08.2015 14:00,6.11,,30.48,,68.70,,"1,004.72",,0.80,,181.59,,14.65,,121.05,,
02.08.2015 15:00,7.19,,27.32,,82.70,,"1,004.46",,0.81,,165.86,,14.65,,121.05,,
02.08.2015 16:00,10.51,,29.24,,77.25,,"1,003.63",,0.46,,320.11,,14.65,,121.05,,
02.08.2015 17:00,8.56,,30.49,,68.99,,"1,003.59",,0.50,,91.74,,14.65,,121.05,,
02.08.2015 18:00,9.69,,30.36,,67.96,,"1,003.82",,0.45,,218.90,,14.65,,121.05,,
02.08.2015 19:00,14.73,,29.21,,75.22,,"1,004.19",,0.29,,182.91,,14.65,,121.05,,
02.08.2015 20:00,17.41,,28.39,,79.26,,"1,004.82",,0.13,,168.74,,14.65,,121.05,,
02.08.2015 21:00,43.02,,27.83,,83.09,,"1,005.25",,0.12,,51.47,,14.65,,121.05,,
02.08.2015 22:00,58.31,,27.21,,86.95,,"1,005.66",,0.13,,,,14.65,,121.05,,
02.08.2015 23:00,53.88,,26.78,,89.49,,"1,005.99",,0.19,,187.75,,14.65,,121.05,,
03.08.2015 00:00,58.91,,26.31,,91.55,,"1,005.99",,0.21,,42.77,,14.65,,121.05,,
03.08.2015 01:00,50.77,,26.08,,91.33,,"1,005.54",,0.14,,36.30,,14.65,,121.05,,
03.08.2015 02:00,42.50,,25.63,,92.38,,"1,005.06",,0.12,,195.20,,14.65,,121.05,,
03.08.2015 03:00,40.00,,25.26,,93.46,,"1,004.73",,0.10,,185.58,,14.65,,121.05,,
03.08.2015 04:00,35.59,,25.02,,93.47,,"1,004.37",,0.24,,26.75,,14.65,,121.05,,
03.08.2015 05:00,32.82,,24.79,,93.04,,"1,004.27",,0.16,,148.36,,14.65,,121.05,,
03.08.2015 06:00,38.55,,24.72,,92.78,,"1,004.64",,0.11,,162.27,,14.65,,121.05,,
03.08.2015 07:00,39.34,,25.70,,87.36,,"1,005.21",,0.20,,214.78,,14.65,,121.05,,
03.08.2015 08:00,27.73,,28.04,,76.86,,"1,005.50",,0.41,,20.36,,14.65,,121.05,,
03.08.2015 09:00,19.14,,30.09,,67.67,,"1,005.75",,0.50,,100.01,,14.65,,121.05,,
03.08.2015 10:00,11.97,,31.41,,62.09,,"1,005.67",,0.74,,118.09,,14.65,,121.05,,
03.08.2015 11:00,19.81,,31.85,,61.11,,"1,005.35",,0.61,,205.57,,14.65,,121.05,,
03.08.2015 12:00,30.49,,31.82,,64.27,,"1,004.91",,0.58,,327.09,,14.65,,121.05,,
03.08.2015 13:00,31.73,,31.17,,67.83,,"1,004.24",,0.35,,181.00,,14.65,,121.05,,
03.08.2015 14:00,24.97,,32.42,,63.78,,"1,003.16",,0.66,,172.40,,14.65,,121.05,,
03.08.2015 15:00,23.06,,26.83,,91.10,,"1,003.07",,0.77,,20.96,,14.65,,121.05,,
03.08.2015 16:00,33.63,,26.13,,93.83,,"1,002.74",,0.34,,19.90,,14.65,,121.05,,
03.08.2015 17:00,47.22,,27.03,,91.83,,"1,002.38",,0.31,,47.40,,14.65,,121.05,,
03.08.2015 18:00,50.37,,27.22,,90.66,,"1,002.48",,0.21,,133.58,,14.65,,121.05,,
03.08.2015 19:00,52.16,,26.85,,91.87,,"1,003.03",,0.08,,52.23,,14.65,,121.05,,
03.08.2015 20:00,48.16,,26.53,,90.96,,"1,003.70",,0.13,,50.05,,14.65,,121.05,,
03.08.2015 21:00,69.38,,26.59,,92.15,,"1,004.42",,0.21,,61.56,,14.65,,121.05,,
03.08.2015 22:00,62.17,,26.42,,92.80,,"1,004.88",,0.16,,38.49,,14.65,,121.05,,
03.08.2015 23:00,71.75,,26.16,,93.85,,"1,004.99",,0.18,,58.47,,14.65,,121.05,,
04.08.2015 00:00,46.30,,25.87,,93.13,,"1,004.70",,0.17,,48.77,,14.65,,121.05,,
04.08.2015 01:00,33.33,,25.36,,93.64,,"1,004.34",,0.26,,50.83,,14.65,,121.05,,
04.08.2015 02:00,41.40,,25.07,,94.43,,"1,003.68",,0.17,,59.33,,14.65,,121.05,,
04.08.2015 03:00,40.88,,24.76,,95.11,,"1,003.56",,0.17,,137.24,,14.65,,121.05,,
04.08.2015 04:00,38.84,,24.57,,94.93,,"1,003.32",,0.11,,28.47,,14.65,,121.05,,
04.08.2015 05:00,47.69,,24.44,,95.03,,"1,003.42",,0.04,,,,14.65,,121.05,,
04.08.2015 06:00,45.97,,24.51,,93.85,,"1,003.29",,0.13,,56.31,,14.65,,121.05,,
04.08.2015 07:00,37.71,,25.56,,90.13,,"1,003.66",,0.17,,294.77,,14.65,,121.05,,
04.08.2015 08:00,36.42,,28.21,,81.40,,"1,003.85",,0.43,,157.64,,14.65,,121.05,,
04.08.2015 09:00,25.46,,29.95,,74.24,,"1,003.88",,0.50,,345.92,,14.65,,121.05,,
04.08.2015 10:00,34.27,,30.18,,71.75,,"1,003.85",,0.46,,150.25,,14.65,,121.05,,
04.08.2015 11:00,34.50,,30.92,,70.12,,"1,003.67",,0.57,,11.33,,14.65,,121.05,,
04.08.2015 12:00,30.64,,31.96,,65.65,,"1,003.07",,0.68,,299.29,,14.65,,121.05,,
04.08.2015 13:00,30.84,,32.39,,65.49,,"1,002.34",,0.69,,178.06,,14.65,,121.05,,
04.08.2015 14:00,29.30,,33.05,,60.54,,"1,001.24",,0.76,,272.81,,14.65,,121.05,,
04.08.2015 15:00,23.04,,33.60,,58.17,,"1,000.37",,0.78,,246.53,,14.65,,121.05,,
04.08.2015 16:00,26.64,,28.00,,81.24,,"1,000.20",,0.72,,201.41,,14.65,,121.05,,
04.08.2015 17:00,42.23,,29.36,,82.71,,"1,000.12",,0.29,,295.53,,14.65,,121.05,,
04.08.2015 18:00,42.03,,29.33,,80.27,,"1,000.09",,0.29,,186.65,,14.65,,121.05,,
04.08.2015 19:00,66.33,,28.29,,84.09,,"1,000.70",,0.33,,49.83,,14.65,,121.05,,
04.08.2015 20:00,43.75,,28.71,,80.78,,"1,001.86",,0.33,,86.54,,14.65,,121.05,,
04.08.2015 21:00,13.76,,28.79,,76.05,,"1,002.91",,0.67,,129.73,,14.65,,121.05,,
04.08.2015 22:00,16.05,,27.06,,79.77,,"1,003.72",,0.68,,242.65,,14.65,,121.05,,
04.08.2015 23:00,21.87,,24.66,,95.72,,"1,004.07",,0.68,,184.82,,14.65,,121.05,,
05.08.2015 00:00,21.16,,24.45,,96.54,,"1,003.68",,0.36,,257.95,,14.65,,121.05,,
05.08.2015 01:00,18.76,,24.62,,96.36,,"1,002.67",,0.25,,114.71,,14.65,,121.05,,
05.08.2015 02:00,25.53,,24.44,,96.86,,"1,002.29",,0.16,,299.07,,14.65,,121.05,,
05.08.2015 03:00,34.98,,24.37,,97.27,,"1,001.89",,0.15,,25.38,,14.65,,121.05,,
05.08.2015 04:00,43.34,,24.45,,97.05,,"1,001.50",,0.14,,197.13,,14.65,,121.05,,
05.08.2015 05:00,40.44,,24.57,,96.36,,"1,001.71",,0.20,,22.11,,14.65,,121.05,,
05.08.2015 06:00,52.89,,24.47,,96.60,,"1,001.80",,0.12,,164.83,,14.65,,121.05,,
05.08.2015 07:00,46.72,,25.13,,95.48,,"1,002.02",,0.15,,131.12,,14.65,,121.05,,
05.08.2015 08:00,48.86,,26.44,,90.27,,"1,002.24",,0.27,,35.17,,14.65,,121.05,,
05.08.2015 09:00,30.92,,28.75,,80.66,,"1,002.26",,0.38,,124.06,,14.65,,121.05,,
05.08.2015 10:00,33.28,,30.08,,74.76,,"1,001.87",,0.62,,193.94,,14.65,,121.05,,
05.08.2015 11:00,27.33,,31.37,,69.22,,"1,001.56",,0.68,,258.20,,14.65,,121.05,,
05.08.2015 12:00,21.25,,31.83,,65.15,,"1,001.07",,0.81,,25.99,,14.65,,121.05,,
05.08.2015 13:00,15.72,,32.51,,60.34,,"1,000.08",,0.79,,83.05,,14.65,,121.05,,
05.08.2015 14:00,21.06,,32.80,,62.17,,999.04,,0.80,,256.47,,14.65,,121.05,,
05.08.2015 15:00,20.33,,32.67,,62.25,,998.42,,0.69,,306.81,,14.65,,121.05,,
05.08.2015 16:00,21.52,,32.99,,62.67,,998.02,,0.71,,244.76,,14.65,,121.05,,
05.08.2015 17:00,17.37,,32.25,,65.76,,998.22,,0.70,,232.22,,14.65,,121.05,,
05.08.2015 18:00,18.97,,30.85,,70.11,,998.66,,0.54,,284.88,,14.65,,121.05,,
05.08.2015 19:00,19.00,,30.17,,73.83,,999.37,,0.46,,227.59,,14.65,,121.05,,
05.08.2015 20:00,44.94,,29.47,,73.64,,"1,000.06",,0.44,,193.17,,14.65,,121.05,,
05.08.2015 21:00,53.76,,28.62,,75.42,,"1,000.42",,0.43,,198.91,,14.65,,121.05,,
05.08.2015 22:00,50.11,,28.53,,76.44,,"1,000.51",,0.45,,349.05,,14.65,,121.05,,
05.08.2015 23:00,24.17,,27.27,,84.74,,"1,000.78",,0.65,,137.41,,14.65,,121.05,,
06.08.2015 00:00,29.57,,26.03,,94.74,,"1,000.07",,0.35,,169.83,,14.65,,121.05,,
06.08.2015 01:00,25.91,,25.86,,93.83,,999.86,,0.31,,299.33,,14.65,,121.05,,
06.08.2015 02:00,35.58,,25.73,,95.01,,999.35,,0.28,,13.05,,14.65,,121.05,,
06.08.2015 03:00,43.86,,25.67,,94.89,,999.09,,0.23,,188.54,,14.65,,121.05,,
06.08.2015 04:00,31.81,,25.76,,93.27,,999.06,,0.11,,169.37,,14.65,,121.05,,
06.08.2015 05:00,35.74,,25.49,,95.05,,999.21,,0.17,,187.61,,14.65,,121.05,,
06.08.2015 06:00,43.85,,25.35,,95.47,,999.55,,0.24,,57.46,,14.65,,121.05,,
06.08.2015 07:00,52.52,,26.03,,92.83,,"1,000.14",,0.13,,73.86,,14.65,,121.05,,
06.08.2015 08:00,34.15,,28.02,,82.63,,"1,000.27",,0.32,,178.86,,14.65,,121.05,,
06.08.2015 09:00,27.80,,29.49,,74.77,,"1,000.17",,0.34,,196.46,,14.65,,121.05,,
06.08.2015 10:00,31.03,,29.95,,74.03,,999.66,,0.51,,184.93,,14.65,,121.05,,
06.08.2015 11:00,22.01,,31.69,,66.44,,998.83,,0.67,,229.43,,14.65,,121.05,,
06.08.2015 12:00,16.88,,32.51,,62.29,,998.56,,0.82,,235.88,,14.65,,121.05,,
06.08.2015 13:00,11.99,,32.61,,63.17,,998.17,,0.92,,219.50,,14.65,,121.05,,
06.08.2015 14:00,11.31,,32.08,,68.17,,997.76,,0.83,,214.36,,14.65,,121.05,,
06.08.2015 15:00,12.36,,32.61,,67.03,,997.05,,0.96,,216.12,,14.65,,121.05,,
06.08.2015 16:00,12.22,,31.75,,69.76,,997.03,,0.76,,248.09,,14.65,,121.05,,
06.08.2015 17:00,15.57,,28.63,,83.64,,997.45,,0.77,,308.67,,14.65,,121.05,,
06.08.2015 18:00,13.37,,25.84,,86.40,,998.01,,0.53,,182.87,,14.65,,121.05,,
06.08.2015 19:00,21.82,,26.59,,86.12,,998.33,,0.42,,32.47,,14.65,,121.05,,
06.08.2015 20:00,29.75,,26.79,,85.89,,998.53,,0.55,,108.70,,14.65,,121.05,,
06.08.2015 21:00,37.34,,26.10,,94.76,,999.08,,0.20,,51.52,,14.65,,121.05,,
06.08.2015 22:00,36.08,,26.19,,95.41,,999.33,,0.17,,21.87,,14.65,,121.05,,
06.08.2015 23:00,36.39,,26.11,,94.36,,999.15,,0.25,,102.69,,14.65,,121.05,,
Datum/Zeit, PM2.5,,GRIMM-392 Temp.,,GRIMM-392 Humidity,,GRIMM-392 Pressure,,GRIMM-392 W.Speed,,GRIMM-392 W.Direct,,GRIMM-392 GpsNorth,,GRIMM-392 GpsEast,,
07.08.2015 00:00,35.72,,26.19,,93.62,,999.07,,0.23,,148.57,,14.65,,121.05,,
07.08.2015 01:00,17.64,,25.43,,93.80,,998.86,,0.40,,121.57,,14.65,,121.05,,
07.08.2015 02:00,17.67,,24.58,,95.83,,998.28,,0.21,,171.53,,14.65,,121.05,,
07.08.2015 03:00,23.26,,24.75,,95.46,,997.82,,0.12,,29.66,,14.65,,121.05,,
07.08.2015 04:00,31.22,,24.43,,95.56,,997.55,,0.18,,48.81,,14.65,,121.05,,
07.08.2015 05:00,41.00,,24.43,,95.92,,997.44,,0.17,,49.64,,14.65,,121.05,,
07.08.2015 06:00,40.88,,24.98,,95.75,,997.95,,0.14,,40.53,,14.65,,121.05,,
07.08.2015 07:00,37.20,,25.85,,93.32,,998.54,,0.22,,121.50,,14.65,,121.05,,
07.08.2015 08:00,31.01,,27.83,,85.56,,999.15,,0.32,,192.28,,14.65,,121.05,,
07.08.2015 09:00,27.60,,29.59,,76.74,,999.08,,0.52,,174.06,,14.65,,121.05,,
07.08.2015 10:00,17.30,,31.15,,65.86,,998.94,,0.80,,105.73,,14.65,,121.05,,
07.08.2015 11:00,13.20,,32.32,,58.22,,998.75,,0.93,,336.88,,14.65,,121.05,,
07.08.2015 12:00,13.47,,32.23,,61.73,,998.39,,0.96,,309.80,,14.65,,121.05,,
07.08.2015 13:00,11.86,,32.80,,60.59,,997.84,,0.95,,205.77,,14.65,,121.05,,
07.08.2015 14:00,12.79,,33.16,,62.34,,997.14,,0.86,,248.73,,14.65,,121.05,,
07.08.2015 15:00,12.92,,32.87,,63.42,,996.76,,0.87,,213.50,,14.65,,121.05,,
07.08.2015 16:00,12.48,,32.81,,61.76,,996.61,,1.03,,226.55,,14.65,,121.05,,
07.08.2015 17:00,12.32,,31.86,,65.95,,996.72,,0.98,,200.06,,14.65,,121.05,,
07.08.2015 18:00,13.88,,30.55,,72.80,,997.44,,0.95,,208.35,,14.65,,121.05,,
07.08.2015 19:00,16.15,,30.00,,73.94,,998.01,,0.85,,217.08,,14.65,,121.04,,
07.08.2015 20:00,16.43,,29.69,,72.43,,998.64,,0.79,,192.70,,14.65,,121.04,,
07.08.2015 21:00,15.59,,29.45,,71.22,,999.39,,0.70,,212.70,,14.65,,121.04,,
07.08.2015 22:00,15.05,,29.15,,71.34,,999.76,,0.63,,208.17,,14.65,,121.04,,
07.08.2015 23:00,18.09,,28.93,,72.78,,999.86,,0.56,,251.24,,14.65,,121.05,,
08.08.2015 00:00,15.68,,28.75,,74.36,,999.30,,0.59,,217.82,,14.65,,121.05,,
08.08.2015 01:00,15.48,,28.42,,77.08,,998.64,,0.42,,235.89,,14.65,,121.05,,
08.08.2015 02:00,16.19,,28.18,,77.12,,998.26,,0.25,,233.88,,14.65,,121.05,,
08.08.2015 03:00,16.34,,28.07,,77.72,,998.20,,0.24,,142.69,,14.65,,121.05,,
08.08.2015 04:00,22.26,,27.78,,79.92,,997.88,,0.23,,44.26,,14.65,,121.05,,
08.08.2015 05:00,32.83,,27.44,,81.98,,998.26,,0.26,,44.41,,14.65,,121.05,,
08.08.2015 06:00,29.70,,27.35,,81.55,,998.77,,0.38,,56.83,,14.65,,121.05,,
08.08.2015 07:00,25.43,,28.18,,79.30,,999.34,,0.37,,141.98,,14.65,,121.05,,
08.08.2015 08:00,16.98,,29.49,,74.49,,"1,000.12",,0.41,,183.84,,14.65,,121.05,,
08.08.2015 09:00,11.66,,30.96,,69.81,,"1,000.35",,0.80,,204.03,,14.65,,121.05,,
08.08.2015 10:00,10.48,,30.30,,74.63,,"1,000.51",,0.83,,223.43,,14.65,,121.05,,
08.08.2015 11:00,10.83,,29.93,,75.04,,"1,000.82",,0.74,,214.89,,14.65,,121.05,,
08.08.2015 12:00,9.94,,30.84,,70.94,,"1,000.39",,0.87,,202.59,,14.65,,121.05,,
08.08.2015 13:00,8.55,,30.48,,73.11,,"1,000.14",,0.93,,202.15,,14.65,,121.05,,
08.08.2015 14:00,8.40,,31.14,,70.82,,999.26,,1.01,,234.67,,14.65,,121.05,,
08.08.2015 15:00,7.92,,31.53,,68.28,,998.75,,1.05,,227.61,,14.65,,121.05,,
08.08.2015 16:00,8.85,,31.04,,70.19,,998.37,,0.94,,234.74,,14.65,,121.05,,
08.08.2015 17:00,9.49,,30.94,,70.16,,998.32,,0.90,,234.88,,14.65,,121.05,,
08.08.2015 18:00,10.94,,29.77,,74.36,,998.86,,0.94,,220.62,,14.65,,121.05,,
08.08.2015 19:00,11.26,,29.24,,75.93,,999.77,,0.64,,199.96,,14.65,,121.05,,
08.08.2015 20:00,14.11,,29.16,,76.75,,"1,000.84",,0.44,,204.96,,14.65,,121.05,,
08.08.2015 21:00,11.97,,28.18,,81.76,,"1,001.37",,0.55,,227.21,,14.65,,121.05,,
08.08.2015 22:00,20.80,,26.70,,88.83,,"1,001.55",,0.35,,200.16,,14.65,,121.05,,
08.08.2015 23:00,24.55,,26.73,,89.99,,"1,001.56",,0.33,,74.72,,14.65,,121.05,,
09.08.2015 00:00,21.96,,26.86,,87.98,,"1,001.56",,0.38,,113.62,,14.65,,121.05,,
09.08.2015 01:00,22.24,,27.19,,87.05,,"1,000.96",,0.31,,97.44,,14.65,,121.05,,
09.08.2015 02:00,11.40,,27.63,,84.51,,"1,000.38",,0.42,,158.37,,14.65,,121.05,,
09.08.2015 03:00,9.80,,27.53,,84.94,,"1,000.08",,0.27,,149.31,,14.65,,121.05,,
09.08.2015 04:00,9.66,,27.41,,84.99,,999.91,,0.27,,144.97,,14.65,,121.05,,
09.08.2015 05:00,9.36,,27.27,,85.46,,"1,000.00",,0.39,,122.04,,14.65,,121.05,,
09.08.2015 06:00,10.23,,27.35,,84.09,,"1,000.60",,0.42,,145.12,,14.65,,121.05,,
09.08.2015 07:00,11.16,,27.80,,80.87,,"1,001.01",,0.32,,142.74,,14.65,,121.05,,
09.08.2015 08:00,9.05,,29.10,,75.48,,"1,001.90",,0.59,,171.32,,14.65,,121.05,,
09.08.2015 09:00,9.75,,29.64,,73.32,,"1,002.30",,0.79,,175.50,,14.65,,121.05,,
09.08.2015 10:00,7.50,,29.50,,75.78,,"1,002.54",,0.81,,192.87,,14.65,,121.05,,
09.08.2015 11:00,10.40,,27.08,,88.57,,"1,002.78",,0.46,,240.56,,14.65,,121.05,,
09.08.2015 12:00,14.82,,26.01,,94.97,,"1,002.94",,0.35,,203.26,,14.65,,121.05,,
09.08.2015 13:00,15.08,,26.11,,94.76,,"1,002.81",,0.28,,133.61,,14.65,,121.05,,
09.08.2015 14:00,23.40,,25.99,,95.56,,"1,002.08",,0.38,,329.91,,14.65,,121.05,,
09.08.2015 15:00,18.00,,26.42,,92.76,,"1,001.11",,0.53,,326.30,,14.65,,121.05,,
09.08.2015 16:00,13.38,,27.47,,86.88,,"1,000.76",,0.31,,179.04,,14.65,,121.05,,
09.08.2015 17:00,12.67,,27.92,,83.76,,"1,001.16",,0.33,,197.08,,14.65,,121.05,,
09.08.2015 18:00,13.23,,27.49,,86.19,,"1,001.65",,0.21,,192.42,,14.65,,121.05,,
09.08.2015 19:00,21.96,,26.48,,93.83,,"1,002.46",,0.41,,115.36,,14.65,,121.05,,
09.08.2015 20:00,20.38,,25.96,,94.85,,"1,002.94",,0.23,,178.40,,14.65,,121.05,,
09.08.2015 21:00,28.86,,25.94,,95.98,,"1,003.69",,0.19,,176.59,,14.65,,121.05,,
09.08.2015 22:00,37.16,,25.82,,96.34,,"1,003.99",,0.10,,57.13,,14.65,,121.05,,
09.08.2015 23:00,33.62,,25.85,,96.17,,"1,004.09",,0.10,,43.72,,14.65,,121.05,,
10.08.2015 00:00,28.39,,25.95,,95.57,,"1,004.18",,0.12,,162.52,,14.65,,121.05,,
10.08.2015 01:00,22.56,,25.80,,96.37,,"1,003.70",,0.26,,77.42,,14.65,,121.05,,
10.08.2015 02:00,24.94,,25.80,,96.32,,"1,003.09",,0.25,,82.22,,14.65,,121.05,,
10.08.2015 03:00,15.21,,25.83,,96.27,,"1,003.27",,0.33,,215.18,,14.65,,121.05,,
10.08.2015 04:00,10.47,,25.39,,97.78,,"1,003.19",,0.22,,201.60,,14.65,,121.05,,
10.08.2015 05:00,15.76,,25.49,,97.59,,"1,003.39",,0.19,,113.27,,14.65,,121.05,,
10.08.2015 06:00,15.92,,25.50,,97.80,,"1,003.93",,0.29,,90.45,,14.65,,121.05,,
10.08.2015 07:00,18.30,,25.86,,95.81,,"1,004.26",,0.23,,139.57,,14.65,,121.05,,
10.08.2015 08:00,21.13,,26.85,,90.90,,"1,004.74",,0.28,,121.29,,14.65,,121.05,,
10.08.2015 09:00,17.46,,27.39,,88.18,,"1,005.28",,0.35,,163.11,,14.65,,121.05,,
10.08.2015 10:00,9.39,,28.31,,83.33,,"1,005.40",,0.56,,174.45,,14.65,,121.05,,
10.08.2015 11:00,10.35,,29.47,,78.99,,"1,005.45",,0.75,,199.84,,14.65,,121.05,,
10.08.2015 12:00,8.92,,29.54,,78.76,,"1,005.16",,0.57,,124.81,,14.65,,121.05,,
10.08.2015 13:00,6.96,,30.30,,74.30,,"1,004.55",,0.77,,228.75,,14.65,,121.05,,
10.08.2015 14:00,7.05,,31.54,,68.63,,"1,003.99",,0.93,,219.78,,14.65,,121.05,,
10.08.2015 15:00,8.11,,31.32,,69.26,,"1,003.68",,0.82,,224.57,,14.65,,121.05,,
10.08.2015 16:00,8.58,,31.09,,69.16,,"1,003.70",,1.05,,232.31,,14.65,,121.05,,
10.08.2015 17:00,9.40,,29.76,,75.04,,"1,003.99",,0.93,,242.56,,14.65,,121.05,,
10.08.2015 18:00,12.69,,28.70,,76.46,,"1,004.47",,0.66,,272.91,,14.65,,121.05,,
10.08.2015 19:00,14.17,,28.03,,79.80,,"1,005.08",,0.43,,164.24,,14.65,,121.05,,
10.08.2015 20:00,16.96,,27.70,,81.60,,"1,005.40",,0.33,,132.69,,14.65,,121.05,,
10.08.2015 21:00,23.35,,27.00,,83.97,,"1,005.94",,0.22,,146.56,,14.65,,121.05,,
10.08.2015 22:00,37.11,,26.97,,86.03,,"1,006.66",,0.30,,169.90,,14.65,,121.05,,
10.08.2015 23:00,42.78,,26.62,,88.03,,"1,006.93",,0.20,,154.42,,14.65,,121.05,,
11.08.2015 00:00,33.36,,26.35,,88.59,,"1,006.53",,0.13,,,,14.65,,121.05,,
11.08.2015 01:00,38.15,,26.10,,90.07,,"1,006.29",,0.16,,57.27,,14.65,,121.05,,
11.08.2015 02:00,39.64,,25.90,,91.13,,"1,005.91",,0.07,,54.59,,14.65,,121.05,,
11.08.2015 03:00,33.14,,25.73,,90.64,,"1,005.73",,0.10,,51.59,,14.65,,121.05,,
11.08.2015 04:00,31.47,,25.39,,90.89,,"1,005.42",,0.15,,130.99,,14.65,,121.05,,
11.08.2015 05:00,24.29,,25.36,,89.08,,"1,005.14",,0.09,,26.78,,14.65,,121.05,,
11.08.2015 06:00,26.30,,25.16,,89.85,,"1,005.23",,0.07,,56.68,F,14.65,,121.05,,
11.08.2015 07:00,42.80,,25.93,,88.29,,"1,005.70",,0.10,,228.80,,14.65,,121.05,,
11.08.2015 08:00,42.29,,28.01,,79.56,,"1,006.49",,0.30,,24.59,,14.65,,121.05,,
11.08.2015 09:00,31.68,,29.63,,73.03,,"1,006.96",,0.53,,170.38,,14.65,,121.05,,
11.08.2015 10:00,40.64,,30.99,,68.09,,"1,007.15",,0.67,,169.87,,14.65,,121.05,,
11.08.2015 11:00,29.21,,32.25,,61.96,,"1,007.01",,0.72,,13.34,,14.65,,121.05,,
11.08.2015 12:00,17.21,,33.03,,58.78,,"1,006.41",,0.82,,269.82,,14.65,,121.05,,
11.08.2015 13:00,16.75,,33.25,,58.07,,"1,005.73",,0.97,,269.22,,14.65,,121.05,,
